id,phone_id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1821,10170,665,1,0.7,0,0,1,31,0.1,185,5,2,496,1804,690,5,2,15,1,0,0,0
1822,10237,680,1,2.4,0,13,1,34,0.4,157,2,17,686,1418,3845,15,1,4,1,1,1,3
1823,10261,877,0,1.5,1,0,1,17,0.1,195,7,0,1064,1985,2004,11,8,9,1,1,1,1
1824,10325,1493,0,1.5,1,13,0,53,0.5,102,5,16,240,1414,2083,19,15,20,0,1,1,2
1825,10338,1762,0,0.6,0,3,1,26,0.1,83,6,14,525,704,2661,9,7,4,1,1,0,2
1826,10355,842,1,1.8,1,4,0,57,1,124,3,10,348,730,1903,8,4,14,0,1,0,1
1827,10444,925,1,2.1,0,9,0,56,0.2,196,1,14,1262,1520,2466,8,0,5,1,0,0,2
1828,10445,1692,0,2.1,0,4,1,2,0.9,106,1,17,1899,1904,3779,9,3,7,1,1,1,3
1829,10446,1576,1,2.2,0,8,0,5,0.7,139,3,17,258,789,3904,5,1,7,1,1,1,3
1830,10447,1065,0,1.7,1,4,1,48,0.3,162,6,8,1188,1948,265,8,0,12,1,0,0,0
1831,10448,958,1,1.6,0,9,1,60,0.4,200,1,12,730,751,1417,10,4,19,1,0,1,0
1832,10449,623,1,0.8,0,6,1,26,0.3,197,7,12,484,1238,1769,10,1,16,1,0,0,1
1833,10508,897,0,1.4,1,1,0,17,0.4,171,1,2,547,1852,2948,12,3,5,0,0,1,2
1834,10509,1110,0,1.5,0,4,1,41,0.1,152,3,16,800,1455,2572,16,5,16,1,0,1,2
1835,10510,616,1,2.2,0,3,1,21,0.8,150,7,4,347,513,3267,17,9,19,1,0,0,2
1836,10864,1680,1,1.2,1,6,1,37,0.7,168,4,7,679,1231,1459,15,3,2,1,1,0,1
1837,10865,1715,0,1.3,0,0,1,12,0.3,94,8,6,1224,1676,1633,15,10,5,1,1,1,2
1838,96,983,0,0.6,1,0,1,45,0.1,130,4,11,948,1205,2052,5,3,6,1,0,1,1
1839,97,720,1,0.9,1,12,1,14,0.8,165,4,14,366,1234,1086,14,7,3,1,1,0,0
1840,98,1660,0,0.6,0,2,1,24,0.8,169,2,3,223,1777,2402,12,10,14,1,1,1,2
1841,99,1564,0,1.5,1,1,0,42,0.7,108,2,2,1619,1962,3376,7,0,7,0,1,0,3
1842,100,592,0,0.8,1,1,0,52,0.9,103,7,10,332,970,1507,5,0,4,0,0,1,0
1843,101,969,0,1.8,1,2,1,44,0.6,158,3,7,167,909,641,9,1,8,1,0,1,0
1844,102,1356,1,0.5,1,0,0,35,0.8,131,1,19,782,951,3451,5,2,17,1,1,1,3
1845,103,504,1,1,0,8,0,14,0.5,189,7,9,881,1129,1607,15,0,10,1,1,1,0
1846,104,1546,1,0.5,1,3,1,6,0.2,101,1,4,91,1317,3521,15,11,9,1,0,0,3
1847,105,689,0,2.9,1,3,1,7,0.8,147,2,6,487,722,1241,9,0,16,1,0,0,0
1848,106,1685,0,0.6,0,14,0,16,0.6,137,7,15,120,1429,881,6,3,17,0,1,1,0
1849,107,1792,1,1,0,3,1,62,0.3,170,7,8,1626,1913,2563,18,14,15,1,0,1,3
1850,108,1786,0,1.2,0,11,0,61,0.1,123,3,14,74,865,3033,14,11,17,0,1,0,3
1851,109,1944,0,0.6,1,9,1,59,0.2,132,7,10,634,1079,769,19,13,3,1,0,1,0
1852,110,1077,1,2.5,0,13,1,49,0.6,131,4,14,334,1079,3454,17,11,2,1,0,1,3
1853,111,648,1,1.8,0,1,1,60,0.1,195,4,4,931,1811,819,10,3,4,1,0,0,0
1854,112,1702,1,0.5,1,8,0,2,0.6,185,6,19,921,1351,435,12,9,3,0,1,1,0
1855,113,1571,0,2.9,0,1,0,30,0.9,150,7,3,805,956,586,10,9,4,0,1,1,0
1856,114,856,1,1.1,1,14,1,19,0.7,125,6,19,1057,1931,650,17,0,10,1,0,1,0
1857,115,1786,0,2.6,0,6,0,14,1,115,4,15,616,912,3038,18,0,14,1,0,0,3
1858,116,914,1,0.7,0,1,1,60,0.9,198,5,4,740,840,3736,14,8,5,1,0,0,3
1859,117,1615,1,2.8,0,3,0,9,0.9,117,1,13,542,678,2948,8,3,3,1,1,0,2
1860,118,649,1,1.4,0,4,1,19,0.8,190,7,12,344,1551,739,18,1,2,1,1,0,0
1861,119,1646,0,2.5,0,3,1,25,0.6,200,2,5,211,1608,686,8,6,11,1,1,0,0
1862,190,1189,1,1.9,0,5,0,7,0.5,164,2,20,79,615,841,13,10,11,0,1,0,0
1863,193,1043,0,2.7,0,3,0,29,0.2,83,8,17,887,893,1183,5,3,8,1,0,0,0
1864,194,1920,0,0.6,1,3,1,19,0.5,131,3,8,670,1152,3943,13,0,4,1,1,0,3
1865,195,1220,1,2.8,0,1,0,54,0.7,109,7,20,383,1249,1037,6,4,15,1,0,0,0
1866,199,1748,1,0.5,1,11,1,53,0.5,114,4,20,718,1109,2633,16,0,9,1,0,0,2
1867,200,907,1,2.6,1,7,0,44,0.2,160,3,12,144,896,3911,13,6,8,0,0,0,3
1868,211,1193,1,2.3,0,7,0,20,1,158,7,13,1442,1904,1958,7,5,2,1,0,0,2
1869,225,1766,1,0.5,1,1,1,22,0.8,122,8,4,291,1318,3297,7,5,16,1,0,0,3
1870,226,1278,1,1,0,7,1,24,0.8,170,3,16,1352,1775,3141,6,2,11,1,1,1,3
1871,251,1234,0,1.7,1,8,0,17,0.9,174,6,15,209,725,3351,12,9,19,0,0,1,2
1872,252,1961,1,1.5,0,10,0,55,0.5,100,7,20,861,1888,2355,14,7,6,1,1,1,3
1873,253,1745,0,2.9,0,0,1,3,0.9,105,3,0,426,1629,1308,5,0,2,1,1,0,1
1874,262,1442,0,0.6,1,1,0,27,0.4,127,5,8,266,642,991,14,8,7,1,0,0,0
1875,266,1083,1,2.9,1,1,1,39,1,173,8,2,523,542,3248,8,6,6,1,0,1,2
1876,282,868,1,0.9,0,5,0,5,0.4,137,4,7,40,1311,1519,13,0,2,0,0,1,0
1877,283,864,0,1.6,1,0,1,53,0.3,88,6,1,262,1436,493,18,9,10,1,1,0,0
1878,1827,1142,1,1.2,0,0,0,2,0.6,114,6,0,623,769,1747,7,0,14,0,1,0,1
1879,2424,608,1,0.5,1,0,0,64,0.9,94,4,0,4,1351,2517,16,8,7,1,1,1,1
1880,2826,983,0,1.8,0,0,1,53,0.9,187,1,4,1001,1176,1389,17,8,8,1,1,1,1
1881,3275,1720,0,1.6,0,18,1,2,0.8,188,5,20,334,896,2522,10,5,2,1,0,1,2
1882,3716,1802,1,1.2,1,8,0,27,0.5,116,5,16,453,963,1885,10,9,7,1,1,0,2
1883,3827,591,0,2.1,1,18,1,16,0.5,196,7,20,952,1726,704,14,5,4,1,1,1,0
1884,3828,1205,1,2.7,0,5,0,10,0.1,163,6,10,321,1870,953,18,11,20,0,1,1,0
1885,3847,1369,1,1.7,1,3,0,28,0.6,108,1,18,1451,1469,3206,16,15,4,0,0,0,3
1886,3848,713,0,0.9,1,0,0,42,0.1,94,1,14,1048,1123,928,12,10,9,0,0,1,0
1887,3849,1082,0,2.3,1,11,0,2,1,101,4,20,398,724,2177,12,2,17,0,1,0,1
1888,4135,1719,1,2.1,1,0,0,52,0.1,187,3,1,417,520,2610,10,1,11,1,1,1,2
1889,4212,1544,0,2.4,0,18,1,12,0.1,186,7,20,470,844,489,9,4,2,1,0,1,0
1890,4374,1090,1,2.3,0,1,1,8,0.6,128,8,8,1217,1670,3839,17,3,11,1,0,1,3
1891,4573,1991,0,2.8,0,3,1,15,0.1,181,1,13,298,1037,1861,8,5,17,1,1,1,1
1892,4620,1367,0,2.9,0,4,0,56,0.8,176,2,6,36,642,299,6,2,10,0,1,0,0
1893,4621,1179,1,0.5,0,7,1,32,0.3,182,2,12,85,1451,340,16,5,16,1,0,0,0
1894,4670,721,1,2.7,1,1,1,15,0.2,102,5,18,655,1255,3606,10,0,5,1,1,1,3
1895,4854,1549,1,1.8,1,0,0,62,0.7,91,4,4,167,990,799,7,3,9,1,0,1,0
1896,4910,1349,1,2.1,1,3,0,46,0.9,134,6,12,212,623,2367,11,7,10,1,0,1,1
1897,4952,1799,0,1,0,1,1,30,0.6,123,3,9,617,1386,445,10,8,10,1,1,0,0
1898,5061,1075,0,0.5,1,2,0,11,0.2,122,1,16,271,1769,3927,8,3,7,1,0,0,3
1899,5070,684,1,0.9,1,3,1,63,1,157,5,9,159,1738,3756,17,5,12,1,1,1,3
1900,5071,1837,0,0.5,0,9,0,36,0.9,162,4,20,786,872,770,14,1,15,0,0,1,0
1901,5072,1619,1,1.9,0,2,1,21,0.4,138,1,9,46,562,1641,7,2,13,1,0,0,1
1902,5151,965,1,1.4,0,1,0,13,0.9,197,8,2,645,1275,2343,17,12,15,1,0,0,2
1903,5152,730,0,1.5,0,9,0,9,0.7,122,4,15,1371,1677,2787,10,8,7,1,0,1,2
1904,5252,1361,1,1.4,0,1,0,47,1,169,5,2,881,1382,2495,8,7,16,0,0,1,2
1905,5253,1494,0,1.6,0,3,1,45,0.8,158,5,4,449,790,3208,11,9,4,1,0,0,3
1906,5665,1027,1,0.8,0,7,0,18,1,146,7,11,338,534,1234,7,4,14,1,0,1,0
1907,5677,1807,0,0.8,1,0,1,38,0.2,97,8,0,1332,1814,1069,7,6,7,1,0,0,1
1908,5685,709,0,2.4,1,1,0,11,0.1,130,5,11,119,1531,3568,16,14,3,0,0,1,3
1909,5690,689,0,1.4,0,2,0,45,0.5,103,5,11,256,823,3585,10,1,10,1,0,0,3
1910,5735,955,1,0.5,0,2,0,2,0.6,155,4,10,428,1254,1974,14,1,18,1,1,0,1
1911,5797,1872,1,1.9,0,5,0,35,0.6,111,3,14,1546,1879,2419,15,5,19,0,0,0,3
1912,5944,1259,0,1.2,1,0,0,13,0.5,97,2,0,1210,1989,340,17,13,4,1,0,1,0
1913,5945,695,0,1.2,0,1,1,41,0.4,169,8,8,789,1211,2282,5,2,17,1,1,0,1
1914,5961,1969,0,1.2,1,9,0,63,0.2,132,4,11,390,756,298,10,1,10,1,1,0,0
1915,6015,759,0,2.5,0,3,1,39,0.3,162,2,8,110,1317,968,6,2,2,1,0,0,0
1916,6048,936,0,1,0,1,0,18,0.2,153,3,18,1330,1686,2391,12,6,3,1,1,1,2
1917,6378,1176,1,2.1,0,2,1,62,0.5,168,2,10,674,1455,1534,6,2,17,1,0,0,1
1918,6434,1802,0,2.7,1,0,1,10,0.6,101,7,9,253,590,696,14,7,3,1,1,0,0
1919,6631,772,0,1,1,0,1,23,0.6,97,7,11,317,1805,2782,7,0,17,1,0,0,2
1920,6665,1318,1,2.4,0,1,1,45,0.1,136,2,7,183,661,755,18,3,9,1,0,1,0
1921,6741,591,1,0.5,1,1,1,16,0.9,90,6,17,892,1603,3746,5,0,5,1,1,0,3
1922,6742,569,1,2.5,1,0,0,41,0.3,124,1,1,388,605,2651,17,7,4,0,0,0,1
1923,6749,764,0,1,1,9,1,45,0.5,124,8,11,52,539,1341,19,1,12,1,0,0,0
1924,6758,1056,1,2.1,1,8,1,37,0.7,101,3,11,914,979,2651,15,5,3,1,1,1,2
1925,7242,1982,1,1.6,0,2,1,12,0.2,80,5,20,287,593,1824,13,3,14,1,1,1,1
1926,7243,1830,1,0.5,0,5,0,14,0.8,160,6,6,773,1353,1905,16,3,19,1,1,1,2
1927,7431,1122,0,0.5,0,0,1,40,0.3,156,7,14,675,1163,1456,9,3,20,1,1,0,1
1928,7504,1023,1,0.7,0,2,1,63,0.7,153,7,8,367,1985,3155,11,10,7,1,1,1,3
1929,7508,1283,1,2.4,1,8,1,33,1,93,3,15,510,980,773,17,7,2,1,1,0,0
1930,7561,1602,0,1.6,1,0,1,35,0.1,99,7,7,1325,1800,1829,18,17,13,1,0,0,2
1931,7562,732,1,1.3,0,5,1,32,0.4,163,8,7,1661,1836,3883,12,2,5,1,0,1,3
1932,7693,1854,0,0.9,1,0,1,33,0.4,195,1,0,665,718,1675,14,12,9,1,0,1,1
1933,7694,718,1,1.6,1,1,1,30,0.4,93,3,12,662,997,1601,10,9,12,1,1,1,1
1934,7695,897,1,2,0,3,1,2,0.6,154,8,10,0,994,1958,7,5,7,1,1,0,1
1935,7696,1405,0,1.7,0,0,0,8,0.3,107,4,7,284,1036,2376,19,6,11,0,1,0,2
1936,7697,798,0,0.6,1,6,1,21,0.5,110,2,12,661,1951,1647,12,2,3,1,0,0,1
1937,7698,1035,1,2.7,0,1,0,40,0.2,157,5,15,757,1912,3548,14,4,5,0,1,1,3
1938,7969,1396,1,0.6,0,0,0,37,0.7,134,4,15,560,1177,2694,18,3,19,0,0,1,2
1939,7984,1749,1,0.5,1,7,1,49,0.8,178,1,8,470,775,2195,5,4,4,1,0,1,2
1940,8064,1588,1,2.5,0,12,1,4,0.3,148,5,20,146,822,2506,5,3,11,1,0,0,2
1941,8065,1600,0,0.5,0,1,1,16,0.3,94,4,16,1315,1710,2073,9,5,4,1,1,0,2
1942,8082,1522,0,2.2,0,4,0,21,0.7,162,6,11,533,1696,3767,15,9,16,0,0,1,3
1943,8131,1279,1,2.5,0,5,1,7,0.5,105,6,6,560,1633,1150,7,2,7,1,0,0,1
1944,8242,719,0,2.9,0,7,0,6,0.7,102,6,8,405,1141,841,9,1,2,1,0,0,0
1945,8327,544,1,0.5,1,2,1,7,0.2,129,5,15,227,610,1675,13,4,17,1,1,0,0
1946,8328,1007,1,2.9,1,5,1,21,0.8,185,8,12,479,831,1301,8,6,12,1,1,0,0
1947,8329,590,1,1.2,1,0,0,32,0.4,141,6,1,227,509,1817,10,0,6,0,1,0,0
1948,8330,1788,0,0.5,0,0,1,6,0.2,141,6,16,149,1022,2321,7,5,20,1,1,0,2
1949,8331,748,0,1.4,0,0,0,25,1,110,7,14,88,709,1974,17,5,13,0,1,1,1
1950,8332,757,1,0.9,1,4,0,64,0.5,157,7,5,114,819,3433,6,5,10,1,1,0,2
1951,8333,1561,1,1.6,1,1,1,27,0.8,174,3,10,662,874,1205,12,7,3,1,1,0,1
1952,8334,1327,0,2.8,0,10,0,23,0.5,89,7,16,441,1721,872,7,5,4,1,1,1,0
1953,8505,797,1,1.5,1,4,0,18,0.6,81,8,20,888,1466,2052,9,3,14,1,1,1,1
1954,8573,727,1,2.5,1,0,1,64,0.2,193,1,9,664,711,3654,9,1,16,1,1,0,3
1955,8620,686,1,2.7,1,0,0,36,0.1,194,4,1,64,745,1503,10,0,13,0,0,0,0
1956,8683,1515,1,2.1,1,4,1,24,0.9,176,5,6,747,1247,3104,6,5,20,1,0,0,3
1957,8716,555,1,0.5,1,2,0,17,0.2,163,5,12,956,1010,343,19,14,3,0,1,1,0
1958,8717,1589,0,0.6,0,0,0,5,0.8,112,5,2,776,1397,3430,7,5,19,1,1,1,3
1959,8858,1976,1,2.6,1,6,0,45,1,136,4,19,652,1933,2470,11,1,3,0,0,0,3
1960,8859,1884,0,1,1,3,0,24,0.5,149,6,4,1168,1179,1396,15,8,9,1,1,1,1
1961,8860,1063,0,2,0,0,0,27,0.2,86,6,7,201,582,2668,12,5,19,0,0,0,2
1962,8861,672,1,0.6,1,13,0,61,0.1,194,5,20,724,1127,1457,14,10,20,1,0,1,0
1963,9142,635,1,0.5,0,9,0,16,1,110,7,17,599,1299,2452,19,17,8,1,0,0,2
1964,9163,1906,1,1.9,1,3,0,55,0.2,113,3,4,3,629,1871,13,5,4,1,0,1,1
1965,9318,1753,0,0.7,0,4,0,40,0.6,191,4,11,1652,1983,1112,8,2,15,1,1,1,1
1966,9319,659,0,1.4,1,2,1,3,0.1,85,8,6,190,657,967,10,1,14,1,0,1,0
1967,9320,1583,0,1.2,1,0,0,14,0.2,148,2,4,1171,1673,2498,13,6,8,0,0,1,2
1968,9321,1783,0,2.9,1,2,0,42,0.7,104,6,8,1081,1979,387,14,5,3,0,1,0,1
1969,9322,1667,0,1,1,0,1,21,0.9,138,2,0,1211,1396,635,17,7,15,1,0,0,0
1970,9386,640,0,1.3,1,5,1,6,0.6,143,8,20,976,1353,2711,15,7,8,1,1,0,2
1971,9387,1913,1,1.8,0,0,0,29,0.6,111,5,4,675,742,2023,17,13,8,1,1,0,2
1972,9637,538,0,1.1,1,0,1,25,0.3,163,7,7,455,537,2215,9,3,17,1,1,1,1
1973,9638,1191,0,0.8,0,6,1,46,0.8,89,6,9,42,807,824,19,18,7,1,0,0,0
1974,9732,816,0,3,1,2,0,9,0.1,117,1,3,1196,1651,3851,10,3,14,1,0,1,3
1975,9787,915,1,0.5,1,9,1,33,0.3,199,2,16,503,986,2156,7,3,13,1,1,0,1
1976,9788,1157,1,0.8,0,7,0,27,0.1,88,8,8,1694,1798,2885,8,4,2,1,0,1,3
1977,9789,1201,1,0.5,0,2,0,10,1,99,7,7,306,558,495,15,6,14,1,1,1,0
1978,9846,1379,0,1.1,1,1,1,18,0.2,129,2,16,838,885,2358,10,5,15,1,1,0,2
1979,9847,1483,1,2.2,0,3,1,53,0.7,169,5,11,291,651,1744,6,3,10,1,0,0,1
1980,9848,1614,0,1.2,0,1,1,9,0.1,161,3,2,173,1219,1832,15,8,11,1,0,0,1
1980,9857,1614,0,1.2,0,1,1,9,0.1,161,3,2,173,1219,1832,15,8,11,1,0,0,1
1981,9858,930,1,1,1,4,1,4,0.9,144,8,10,1017,1289,2016,13,10,16,1,1,1,1
1982,9859,1454,0,2.6,0,8,0,6,0.4,199,3,20,698,1018,1300,10,0,2,0,0,1,1
1983,9860,1784,0,1.6,0,4,0,41,0.4,164,6,20,610,1437,2313,14,1,11,0,1,0,2
1984,10003,1262,0,1.8,1,12,0,34,0.1,149,5,16,223,737,3248,13,3,4,0,1,1,2
1985,10136,797,0,2.2,1,0,0,37,0.9,144,7,2,206,1167,2216,9,5,6,1,0,0,1
1985,10137,797,0,2.2,1,0,0,37,0.9,144,7,2,206,1167,2216,9,5,6,1,0,0,1
1986,10170,1829,1,2.1,0,8,0,59,0.1,91,5,15,1457,1919,3142,16,6,5,1,1,1,3
1987,10237,1139,1,0.9,1,6,1,58,0.5,161,2,11,742,999,1850,9,4,8,1,0,0,1
1988,10261,618,1,1,0,9,1,13,0.1,80,4,15,591,724,1424,15,12,7,1,1,0,0
1989,10325,1547,1,2.9,0,2,0,57,0.4,114,1,3,347,957,1620,9,2,19,0,1,1,1
1990,10338,586,0,2.8,0,2,0,15,0.2,83,3,11,241,854,2592,12,8,3,0,0,0,1
1991,10355,1617,1,2.4,0,8,1,36,0.8,85,1,9,743,1426,296,5,3,7,1,0,0,0
1992,10444,1882,0,2,0,11,1,44,0.8,113,8,19,4,743,3579,19,8,20,1,1,0,3
1993,10445,674,1,2.9,1,1,0,21,0.2,198,3,4,576,1809,1180,6,3,4,1,1,1,0
1994,10446,1467,1,0.5,0,0,0,18,0.6,122,5,0,888,1099,3962,15,11,5,1,1,1,3
1995,10447,858,0,2.2,0,1,0,50,0.1,84,1,2,528,1416,3978,17,16,3,1,1,0,3
1996,10448,794,1,0.5,1,0,1,2,0.8,106,6,14,1222,1890,668,13,4,19,1,1,0,0
1997,10449,1965,1,2.6,1,0,0,39,0.2,187,4,3,915,1965,2032,11,10,16,1,1,1,2
1998,10508,1911,0,0.9,1,1,1,36,0.7,108,8,3,868,1632,3057,9,1,5,1,1,0,3
1999,10509,1512,0,0.9,0,4,1,46,0.1,145,5,5,336,670,869,18,10,19,1,1,1,0
2000,10510,510,1,2,1,5,1,45,0.9,168,6,16,483,754,3919,19,4,2,1,1,1,3

